,clean_adm4,perc_hh_head_male,perc_pop612_primary,perc_pop1318_secondary,perc_pop18p_illiterate,perc_pop017_certificate,perc_pop017_both_parents,perc_pop2p_disability,perc_pop1017_married,perc_pop1217_birth,perc_pop1464_working,perc_pop10p_mobile_phone,perc_hh_temp_dwelling,perc_pop_5km_dist_primary,perc_pop_5km_dist_secondary,perc_pop_5km_dist_health,perc_pop_5km_dist_police,perc_hh_mosquito_net,perc_hh_piped_water,perc_hh_borehole,perc_hh_toilet,perc_hh_own_house,perc_hh_own_tv,perc_hh_bank_acc,perc_hh_subs_farm,perc_hh_less2meals,perc_hh_electricity,tot_pop_subcounty
1135,Nyakinama,75.3483380768449,83.78711120146372,26.600401504370808,41.822504574100435,38.93456495222606,92.48486480992071,13.414606627363286,3.490333401097784,6.503313681642609,66.99266619231551,38.099832282984345,0.05798942874568002,6.14023175442163,28.634209188859526,9.598160195161617,27.65441146574507,96.41775259199025,72.4744663549502,1.5556820491969912,3.6173104289489735,95.83622179304737,2.808655214474487,15.450696279731654,92.42079182760725,11.60415226672088,5.401067290099614,19676.0
1136,Nyakinoni,72.60375157268672,88.80170422051927,36.22764497312136,28.13787029623699,23.92409927942354,89.14679171908956,14.443097335010865,1.6500285943040147,2.9947272103397,97.22644401235274,34.823047009035804,12.543863662358458,1.0692668420450646,13.851767127988106,9.569815852682146,17.406244995996797,96.52772503717259,3.311586411986733,7.540935605627359,1.199908498227153,88.17291547523733,2.5913416447443667,24.611849479583668,88.61753402722178,7.629806702504861,10.893857943497656,8743.0
1137,Nyakishana,86.89170650361311,79.3278488048916,23.094652584769317,27.396409116175654,59.405508615897716,93.62530850472486,7.545947748749305,5.089777654252362,9.717142857142857,88.96859922178989,26.044685936631463,10.979605336297944,20.031923290717067,72.19358532518066,53.36577543079488,25.779143968871594,96.86434130072263,12.5181600889383,4.226909394107838,2.6094052251250694,93.34529182879378,1.9571095052807115,27.273735408560313,90.04995553085047,4.666103390772651,7.780522512506948,17990.0
1138,Nyakishenyi,75.72346409632907,81.07827029560836,29.991149327630154,24.62562622681862,36.6382767409838,90.175079834764,10.878882606275452,4.5181144347112765,6.36540005273489,90.46474965575835,31.41926874285882,3.4532153634312834,10.42722878153107,65.31529018838074,32.734019863475226,50.557864822898665,97.31893182550611,13.323431869451849,3.32982158028887,1.4458617759939063,91.0627808865321,2.1120850789558494,14.129891893475522,88.06575161866816,6.097316380042774,8.223118389828025,34133.0
1139,Nyakitunda,78.10730615584541,76.69379121143572,23.404950185301054,30.92667853876883,19.93835731818838,92.29653222313134,12.072587476536555,6.15013235789575,6.757178610964047,92.83282957116042,25.38220628579679,4.878343841748086,23.15727246474467,76.01745199018144,36.33926457140107,72.55166770948645,95.08097656061992,11.788147952062376,6.42024835154257,2.3842036867690233,90.3052967223372,1.5161596958174905,16.919884968956055,92.76531741829908,5.059455166770949,8.474192616835925,41554.0
1140,Nyakiyumbu,79.25001802510405,82.16996362206272,25.01223740700685,43.90414249664077,32.024599351096256,95.32411431193262,9.608910955985973,7.482148592403238,8.048998787402091,89.06124930357552,29.58509160030151,9.241985383279259,1.3095401959820405,16.758116212761774,4.5073313014125125,9.870897650181888,96.92135810965817,37.59400583357913,9.1772424868089,3.4995084062530726,89.01057582014224,0.9463998951266672,14.814662602825026,90.65085701176548,8.26666338937502,5.874247042244289,30513.0
1141,Nyakwae,75.30306444042111,57.289532622544094,21.673875142493127,53.1279957084423,62.09955743311205,88.48204921880239,11.786521826594246,5.248749413263596,5.591255951183531,94.75572319452826,14.80898544893717,82.82378461744787,27.039569503118084,93.26357540400993,31.645275933749076,59.257386173137526,98.6126265674244,0.42804935291356533,97.2845570978341,46.20437202440823,96.85013075839872,0.6238852008314892,7.248152618520754,95.62836451418227,57.87262120297727,1.6833366861127876,14913.0
1142,Nyakyera,77.00825633150265,77.40314948332856,25.63830656706317,34.821494572997736,6.491879018194123,91.21346729482808,11.658520523699213,9.118542908456753,15.824144303599782,77.43018037949973,31.39516645409823,9.362953226268253,16.821957885421277,70.140115567818,46.027816965563915,72.55841640854786,97.23013092480284,23.538686587365625,3.921702803300451,1.85785158385174,87.94168770660352,2.6552773367344282,19.756474660975037,88.23022462843906,6.278843801244176,8.07042609125693,38419.0
1143,Nyamarebe,78.85558998192616,74.40359755572769,25.2006368878561,33.50741457956795,18.382894397108185,92.82746363714605,8.405099406145107,3.484891126602978,4.5285566744126005,80.57061709269301,31.780785781908946,13.044762888372494,13.909041225578793,62.23162062139599,43.81564248214132,30.184499526637406,95.68044151820294,5.415052930544798,25.20990188484379,2.160805577072037,82.42949479301144,1.3009553317841467,21.553524399690165,89.69621309923401,8.650877872450296,6.281685170840864,23238.0
1144,Nyamarunda,80.90128339233988,71.5672111361442,14.24825796588349,29.6609108464757,11.619423881557774,93.62327808175088,9.137733344061797,8.788272449308014,8.191535242999677,97.92017621499839,28.106324428709364,11.14634695848085,29.515078854200194,69.94980688767299,78.08912536208561,63.96520759575153,96.29852349533311,1.4425651754103637,37.756622143546835,5.659265368522691,85.16797956227873,1.8649863212101705,6.9222964274219505,89.07491551335693,3.798620051496621,13.934019954940457,24856.0
1145,Nyamarwa,84.73659170414793,75.92680659670165,18.243643178410796,30.782638680659673,8.751479260369814,94.09894052973513,14.18967516241879,8.395867066466767,7.890509745127437,98.83334332833583,31.165237381309346,23.202618690654674,30.573958020989508,73.43235382308846,66.4431584207896,62.14689155422289,96.02408295852074,0.805127436281859,15.473508245877062,4.207161419290355,85.59226886556722,0.8301099450274863,4.405452273863069,88.4371264367816,5.000734632683658,7.771234382808595,20010.0
1146,Nyamirama,74.74493462315297,84.955469331349,28.364999468480917,30.834197937705962,9.564260656957586,91.46844371212927,11.443627086212395,4.367492292973318,8.390326352716063,91.49407887743169,29.77495482087807,15.183283724885724,11.717784628468163,38.715833953438924,34.356016796002976,39.405044116083765,96.4300255129159,20.443451684915487,6.61617412565111,0.9501966620601681,83.34516849154885,1.2244179866057192,37.14385563941745,92.37766556819389,10.386770490060593,5.806016796002977,18814.0
1147,Nyamitanga Division,76.17554162162162,84.41479351351352,45.69349189189189,9.518737297297296,40.96568216216216,92.35226810810809,5.7857989189189185,4.864497297297298,6.14713945945946,75.98126270270271,69.65798918918918,29.078960264900566,4.482642162162162,10.329189189189188,8.624652972972973,4.2897427027027035,87.40453621621623,82.46646918918918,0.16903351351351353,0.585798918918919,31.08540108108108,45.061340540540535,53.46646918918919,12.946547027027028,9.438659459459458,64.7252454054054,23125.0
1148,Nyamuyanja,75.38615159422135,79.29169477502705,29.413746579265577,26.41520397123401,9.086635270158467,92.60528225036595,7.51564309807166,6.008228855088143,6.374753388913638,83.35297524342901,35.73854769935722,1.5400560045821932,16.01982434926494,59.73502195634188,33.80481130274295,47.0244001781964,94.98391777509069,10.94035511996436,10.828301406478712,3.727104944950041,85.59954178069114,2.1269458410233564,21.771774963406095,85.29113472920511,5.859212117355057,7.030153376185324,15713.0
1149,Nyamwamba Division,74.67200149724614,89.1542502183484,42.59649573106608,17.291993298041103,54.70459155481882,93.14381940359696,8.267773559346203,7.61004937347379,10.177020836675402,77.36615154269825,59.69468121134342,0.6864035791312407,10.099360105520205,41.54704204766234,12.994075183145286,10.225882751368019,93.07757873910487,84.44496550986578,2.284653227100155,0.6578525212555478,32.41882787016737,25.1315633745076,44.077890665383315,26.781822718927685,7.719888419514109,42.62999839580771,56103.0
1150,Nyamweru,78.38236751152074,84.5363767281106,28.599498847926267,27.37470046082949,4.292194700460829,91.95911866359447,15.64370391705069,4.530662442396313,3.5341244239631338,81.69741359447005,24.741676267281107,3.100841013824885,17.56072004608295,71.04888824884793,31.554038018433182,56.93222926267281,97.50115207373271,1.3805875576036866,3.284279953917051,0.9477131336405531,93.11026497695852,0.8599135944700461,19.234625576036866,93.23076612903226,7.959637096774193,3.5292223502304148,17360.0
1151,Nyanga,72.79556782971844,86.24616731779604,35.29718442678163,26.115249898962684,8.225905967937491,90.23039202478782,17.131887377071266,4.82365620369123,3.18264852485518,80.1982352148727,33.74484709686111,10.324626161929139,7.443392159504243,78.08016974269162,59.90933584803987,18.047191162602722,96.09567560285598,6.025825138084333,6.473110602182406,0.8576586285868247,89.28383402936818,1.6180385288966723,11.090340832547486,88.39023305940994,6.954169473258791,8.917162872154115,7423.0
1152,Nyangahya Division,76.00414078674947,92.30552104899931,36.189962426194306,23.06888275439,17.575032589525343,92.14567134422207,10.838394294916034,5.555708918027758,5.931492983666896,78.26022544283413,48.32735219691742,11.104140786749483,5.853952917721033,36.529483935281036,6.996863737443448,50.03939881910896,95.05432865577794,11.040526033279656,29.663484395368453,3.6415305574725862,82.43111724561,7.688582163944482,24.52421593436086,78.17089180277586,5.979924852388621,18.372647803082586,13041.0
1153,Nyankwanzi,78.4331588579795,77.15119692532943,19.372891654465594,34.54654465592972,41.23705344070278,90.56246339677892,16.72529282576867,7.213012445095169,7.064414348462665,83.17097364568082,27.136288433382138,15.872071742313324,11.01263543191801,60.83671303074671,56.53817715959005,30.0326756954612,94.32150805270864,6.293063689604685,18.619989019033675,4.08159224011713,84.7417972181552,3.0264019033674963,9.022133967789165,88.82095900439239,7.656310395314788,10.442251098096632,27320.0
1154,Nyantungo,76.65009705530088,83.55576756287945,24.627902366497338,24.912489158716394,23.70833849584934,90.2760830958576,9.908739107091233,7.079093875191013,7.123982984347252,80.38023788873747,35.613959443274275,9.33785156733986,16.520778094412094,71.34028827489365,91.55663073555527,41.57737991987776,94.74397224631397,2.742625862140173,20.72741915499938,5.144471977863132,88.84765208772149,2.637777227109404,13.904885805145994,83.70110684343122,4.885875356213605,10.646974765621774,24213.0
1155,Nyapea,69.07535985652933,64.05586389164189,13.399613006748785,45.69068856482137,15.741951012317712,91.53103497097551,19.167837085280098,10.824909150974563,12.220600311482373,92.83852942564539,17.486455236207465,71.20466751616405,17.451956203690592,48.0968851762707,73.49865024305063,33.91421020340743,94.1233611779697,3.392519703619803,11.292222379536554,23.20445986124876,86.9318231157676,1.2751333238944735,10.41399782906225,91.91523903912407,9.717523243192222,5.438746519420454,21189.0
1156,Nyaravur,72.2671594611681,77.27365170451782,21.21166658561494,36.66897826192676,61.244361231337834,91.11046539901764,15.580426007878227,9.089982006516559,10.139697514954044,72.1610368136945,28.24324758060594,62.389933375480226,1.2733793707143897,16.368628118465203,28.571419539950398,59.62218547877255,97.78027525166561,0.4106258814375334,80.12553129407186,15.672844429314786,91.08801244954529,2.119914409376064,16.770121091280455,91.01113650731897,14.674604872829839,7.218761853815105,20563.0
1157,Nyarubuye,76.09576392194192,83.4,23.89052831984769,38.318943360304615,70.55949547834365,92.5641123274631,9.563303188957638,3.7110899571632556,4.435887672536888,75.23688719657305,30.562494050452166,0.5145168967158495,19.427605901951452,42.335697287006184,22.42237029985721,26.890290337934317,96.44616849119467,26.716087577344123,0.3820561637315564,2.6034269395525937,96.36149452641598,1.489719181342218,10.625606853879106,97.23931461208947,11.013707758210376,3.139314612089481,18909.0
1158,Nyarushanje,74.39140431789319,86.161669228884,40.14633825724662,23.48171468039124,37.00894770848651,90.90967181338146,12.47739678720228,5.1096428491856605,7.4366129715036875,72.85955929862087,36.864679277231915,2.10749727068155,8.06979925584297,34.76331127598423,16.00800971414567,38.90703829957891,96.6981017311677,30.303520263796987,3.0451997415502525,0.9638727357796939,84.08581645611925,5.087614464273779,19.419535236058195,83.57075953033443,5.672606554820311,12.670899895283291,44883.0
1159,Nyarusiza,79.73702982710836,83.1846740134618,24.60878975847961,47.303860366899826,16.518031542826975,93.20889534116405,9.734482644846246,4.059594826448462,5.040332585455985,84.635142536624,33.92235053451234,0.14769697769565793,2.667384848884783,17.31323083014386,12.631235977299722,26.896954599445692,97.09640358981127,70.42733601689324,0.22280585983898638,6.8880130658572,95.98591461000396,1.311317143988386,15.375897452817737,89.43032862610532,14.332384188993005,3.341358717170384,30308.0
1160,Nyendo-Ssenyange Division,68.14212179575367,88.52848168019443,51.44423808868712,9.202430412252946,29.73394322923832,91.97969688632091,5.371518319805567,6.9112097033062785,7.1390906589627185,71.22333425047003,68.66665749529969,0.1,1.0812124547163755,3.298484431604531,2.3466685009400647,2.3781813179254367,83.54818406933553,88.25664924106938,1.0218186820745632,0.18121245471637548,26.560022011280783,47.02968312927042,44.971204200486085,10.94335075893062,14.420303113679095,67.07755307928646,43614.0
1161,Nyenga Division,75.33645743073048,81.50774206549119,28.787784382871536,32.11035768261965,22.912562216624686,92.69601209068009,14.169676574307303,7.882934005037783,9.625467002518892,80.2799959697733,37.09630629722922,14.396241813602014,24.12636574307305,68.11133501259445,44.134160201511335,73.62310327455918,91.33989722921913,5.846740554156171,22.92676473551637,8.173676574307304,73.25695516372795,6.530383879093199,12.436630730478589,77.44858438287153,12.580922921914357,13.176926952141057,49625.0
1162,Nyero,77.8628323402196,86.55860379298872,29.643906717885123,31.87477995220955,23.182090680862647,93.18778923807507,10.127942288497021,2.9836302592178097,4.624751217446538,96.31279150660899,20.47960134297208,68.73937872417652,5.64864946613835,52.63017452587641,34.7359003054959,54.23400986056078,96.26859441638184,1.1160823931520523,62.335195547624096,14.851891957291068,92.88398112579776,2.183802667795893,13.786449290705061,89.11775808354254,11.020462175977737,8.058682435498019,33061.0
1163,Nyimbwa,69.72738867449435,84.71450584339163,41.94147576429373,17.335870487451075,35.820018063880454,90.8416618770014,12.441954730820811,4.174696882612147,7.856786271450858,65.40470481977174,51.44426471795714,1.4447053671620549,6.396680077729425,16.74245559296056,23.845854886827055,13.389041245860362,90.14887648137505,5.403470454607659,64.94758464022772,1.7237622136464406,62.5823220297233,23.995615403563512,24.403610039138407,58.57364589320415,15.107091441552399,31.128779045898682,36537.0
1164,Nyondo,76.10762415481463,84.74691070179529,36.92991373280485,30.913942643972955,11.73532291909536,92.62047097225461,6.333061319654931,5.792166006062019,7.506551643739799,60.535556073676844,35.57906271858242,4.26822103054325,11.118349265563067,25.90240149218932,21.268897178829565,51.774166472371185,97.0979016087666,6.964024248076475,10.008533457682443,5.191629750524598,93.80517603170902,14.243949638610399,20.913942643972955,84.6730240149219,5.487596176264864,19.354884588482165,8578.0
1165,Nyundo,79.04206686930092,83.87313069908815,24.573799392097264,35.2311246200608,11.406747720364741,95.26097264437689,7.956109422492401,7.707294832826747,10.882310030395137,77.21155015197567,25.073799392097264,0.7987841945288754,25.560425531914895,64.11045592705167,54.43604863221884,51.83118541033435,96.79999999999998,1.1182978723404255,0.8603647416413374,1.1189057750759879,96.60303951367781,1.238419452887538,16.009726443768997,93.29148936170213,9.18595744680851,4.436595744680851,13160.0
1166,Obalanga,73.9006512301013,84.82408438160971,28.490699098296783,36.585389068240005,48.649159523544476,91.96767226984304,25.007174663252812,4.794127796949794,5.968401424913726,92.51878548369142,22.06258488255594,81.27735723032394,19.6545029500167,65.26699320939552,50.710358454859175,65.30547701213403,94.47540910608927,0.23345764221306914,98.09530780362908,26.373399755092954,90.76789491261272,0.7982244239118335,10.828169876433263,90.59241344762329,17.601185572748527,4.88556718245575,17966.0
1167,Ochero,77.38193444631644,84.63567927707152,22.470768877316587,29.43132945320876,30.964205850819422,92.71444708224843,16.0462360238934,7.678832899372033,6.847729361311074,77.90937739316894,23.86810384438658,70.3112842701792,12.361785878388726,72.40651324858325,48.992418440802574,57.062605299433294,96.84370883749426,0.16450834737325776,96.76064098636851,27.85856563026497,91.47738551079799,1.7576160208301423,7.172928472966763,91.35416985755859,5.094080257313525,5.511889263286874,26116.0
1168,Odek,77.98239450066832,77.31974412831774,24.876990643498186,36.52155814397556,35.727725797212145,89.42308573610846,15.895321749092993,9.304506396792057,10.203341607790719,86.58577429826236,18.27051747183502,88.5852587359175,24.968321558143977,84.33941187702884,49.37067023104831,78.45948061867482,91.97040290242505,1.5703265228184076,33.504143593660494,36.951880847813634,94.04901661256444,1.021653618483865,9.899446247851824,95.28926866526638,19.23981286996372,5.681668894405194,31422.0
1169,Odravu,78.25588687729262,71.82545024257485,20.59945331913383,42.7981256656017,65.95285528339842,90.5881907466572,6.249213110874453,5.941230623594841,13.767068985918826,80.88994438527985,32.123386581469646,56.677507987220444,13.60788309075849,60.24603715536623,36.55576618151698,23.131560762039996,96.2180807005088,0.751222340551414,81.62791858951604,7.450682759436753,96.74110756123537,1.4591006981422316,10.97111821086262,94.04924387646432,12.428077150633062,5.824797065436043,42255.0
1170,Odupi,79.3609800831805,78.98328382113611,23.530234300328072,38.99880137428638,35.832964790369665,92.55598667045543,9.038596264627625,7.627855131616336,5.220867453695332,75.54272429025342,18.6272299863088,33.079251375578,11.728157371289814,64.17474361292656,33.912900725891866,41.96618015551135,97.85964712872311,0.887528092790163,68.04113301128878,19.921417684895765,95.49900803389218,0.6928831598253726,11.368295833225698,94.52219782490765,19.2066596057968,9.909248017359406,38711.0
1171,Offaka,77.49638943963268,84.4547010330794,22.358144631117604,35.758682041114476,25.95684023792132,92.64941041427528,16.54121882500261,15.625430449754774,19.113649170405928,79.22856621099865,23.337514348325158,34.64036836063863,16.709642074506938,65.57167379734948,46.903187936971726,49.41072732964625,98.00289053532296,2.569571115517061,67.90655848899092,15.374219972868621,91.17850360012523,1.525576541792758,13.250240008348115,90.4437545653762,6.375258269852864,7.405441928414901,19166.0
1172,Ofua,72.6583731375205,75.52328366721324,22.644571184144862,39.08197048549226,27.745055963498963,87.3962714764383,12.008291152776787,4.551907036429743,4.754309545875811,60.81617594638911,22.98664005132958,60.34051472160833,15.718778070863335,48.12803878234833,21.785306908105795,43.61276823269409,98.12973551008768,1.329236472517288,92.68313965922863,8.639538033791972,97.56042632066729,1.305083054109931,17.63227347258858,83.94300278035217,21.298973408426605,4.257724388678977,14027.0
1173,Ogoko,77.80203228055123,81.95643734248485,23.037460453643625,37.79403185157381,53.670759826264145,93.82608182744383,9.550501367365543,16.535009920102954,27.162625341841387,80.4521368437986,28.66161188267467,83.59936189608023,22.65121454233471,80.4414445814789,62.22201726634135,86.72935278030994,97.56119899190305,0.23426993404472088,46.311507319427314,18.46258244409888,86.77336050190358,0.5760362485924178,9.676095232988363,96.60824709099683,11.353096680787173,7.962367955386348,18649.0
1174,Ogolai,74.15566193938523,79.9922827730185,27.27640198689799,34.18277301850119,55.99076380390181,93.34661291483695,26.46651788928083,5.072464185443813,5.569339860341229,86.10650781081276,20.995896623713197,84.38339932330285,15.978288100208768,89.59203081131668,51.566712259736526,49.96221294363257,96.44099056943345,0.3891512490101504,59.643805341588084,14.80785400619106,95.40184291987617,1.0711035922539776,8.663292779497517,93.60909221798288,8.969347059246996,3.8887481102872363,13891.0
1175,Ogom,74.47809612910771,81.71445444977196,25.91584609987136,48.07901999766109,37.235446146649515,89.79110045608701,20.29477254122325,11.250730908665654,15.734931586948896,84.42122558765057,16.107098584960823,86.23691965851947,13.405484738627061,85.42842942345925,71.16350134487195,71.89222313179745,93.13150508712432,0.4090281838381476,75.86931353058122,60.91218570927377,95.98501929598878,1.4162086305695243,9.290784703543446,95.31861770553152,27.51087592094492,2.8278213074494207,8551.0
1176,Ogor,74.79417570197387,77.76404642757853,24.788942174033917,36.60403113705866,50.08888657214345,87.05181401167638,16.820871559633026,8.588976925215459,6.948380594940228,94.16211426188491,18.046337225465667,82.3379760911871,19.27291492910759,93.024819293856,70.87691826522102,63.56310814567695,96.96873783708646,0.751007784264665,59.99959688629413,23.66018209619127,97.92645259938838,1.1779260494856825,9.553099805393384,93.37556991937726,35.195892410341955,3.757624409229914,14388.0
1177,Ogur,76.63236775468181,66.150132175752,19.837184517349808,36.68859114561594,39.946500820880985,90.26243147730752,12.993711216851713,8.149152683863427,9.274235467623896,55.53081782007402,19.139034977877955,60.84107187578262,18.20167515374127,79.80929682499931,45.85251412193561,37.51845173498066,96.50951387149733,4.052694994017308,20.726671675432005,8.161326766285445,96.86618526866461,1.1330133288810975,12.438456187216518,93.54996799955478,19.161323983638034,6.4286918774522075,35937.0
1178,Ogwette,78.35220631496372,74.67213179054717,21.423612473033927,37.57966267895666,47.14861083872655,89.3914623782441,22.573609204419167,7.053742563901419,13.266660129437145,96.8693338563117,20.88961887951886,90.14712035039551,32.57226907236713,89.37535464470157,63.91324442701184,78.14474733607898,97.80802771785318,0.40640648493168596,74.41436229326011,35.0628946852324,97.04651892527947,0.9086749035758646,9.188082630581158,94.03396090736746,24.565437667516505,5.261848728508858,15297.0
1179,Ojwina Division,74.26253307831372,83.08523069667514,42.06749024025991,14.334333324599786,61.66540466895485,87.24824586684832,10.154937511462782,5.644265988943328,6.187518012943118,75.34451227500197,58.23276390599209,7.295252443210103,2.141318416433044,8.7440983048183,4.060594230618073,3.7724395420127337,92.08655644928865,68.87989886551209,6.407391201823565,0.331280949511358,25.105944926245186,28.051038855555845,38.43069667513821,13.125726412869758,6.968986297062908,35.779930306285536,38167.0
1180,Okollo,75.8505159264244,82.73183602512337,20.813857110812023,28.15812023328847,16.09693808882907,93.13684948407357,29.394879991027366,7.424198070883804,6.311737326155226,98.39811013907581,24.176396366083445,61.491722745625836,33.79841857335128,83.55944369672498,69.14337146702557,75.15209174517722,98.6161619560341,6.634084791386272,42.596287572902646,23.59332660385823,96.21993046209062,1.2015085240017946,12.721618438761777,88.93575033647375,8.550846792283535,4.029475100942126,17832.0
1181,Okungur,73.04090546903295,80.84684534588916,21.045229989134373,41.62534588917059,71.11036580948931,92.46232524447663,12.593915248098515,9.692777978993119,13.93980441868888,87.42491126403476,20.314552698297717,92.0156537486418,30.789663165519737,92.59943498732343,55.48955450923578,84.43231437884825,92.38352770735241,0.3462658457080767,94.82039116262223,40.872343353857296,95.16162260050706,1.9107352408547629,10.606743933357478,90.98735240854762,15.01633466135458,5.1173198116624405,13805.0
1182,Okwalongwen,80.02872163807416,76.78179994465965,24.35701438848921,34.813143331488654,38.79768954067515,91.00841864969564,19.00420586607637,5.465564471499723,18.725366629773106,88.50834255672385,19.376480354178195,64.44644438295518,3.945448256779192,46.3397758716104,31.536420863309353,23.009899003873823,97.78933314886552,4.2684698395130045,30.13822634200332,13.680430271167682,97.39782789153293,0.8684629219701162,11.708390979524072,92.86510099612617,4.908681516325402,5.386483121195351,14456.0
1183,Okwang,74.0133203760622,74.64263695534261,20.43372355812692,39.05973151328874,55.10968631350569,88.45137407340445,23.03697342252757,7.928163984812873,4.882494124028205,93.3291854999096,16.48150876875791,83.11909238835653,17.9542939793889,77.896804375339,39.53500723196529,56.3974688121497,97.85468721750135,3.879266859519074,35.57193093473151,27.88811697703851,96.68966732959682,0.9340625564997288,8.348124209003796,94.35974959320195,36.47413216416561,5.648286928222745,22124.0
1184,Okwerodot,79.05555265144915,71.67373526165998,18.84623627809723,35.99162165301737,35.310887494917814,91.49350932218157,18.418914445025266,11.590628448626358,7.513716094557704,94.95529128187258,18.03942034036127,71.84576581285938,9.470049950630191,77.90221002497532,44.82028808735552,46.43031887088343,96.61989312888424,6.529839693326363,28.119306499390138,16.577045942963352,96.98953940872394,2.231936458151827,6.387843410582564,94.47692397049428,18.662856479061393,5.998161700644712,34434.0
1185,Okwongodul,82.27406674000733,78.85979464613128,26.756098276494313,31.91042904290429,58.52283094976164,92.06165749908324,16.305177851118444,3.4240557389072244,7.253061972863954,97.86052805280528,19.694059405940592,68.56197286395306,9.403718371837185,86.46921158782544,43.01072973964063,32.26272827282728,98.63983131646498,0.5731426475980932,81.6336193619362,5.549189585625229,97.38323432343235,0.8627062706270627,10.700630729739641,95.16189952328565,3.3016868353502016,4.944246424642464,13635.0
1186,Oleba,79.49596450256888,67.37448544293943,17.320158804297055,45.89028491359178,18.74895531683014,91.83553791063366,12.621703253931184,6.081609839638798,8.314553946753852,73.55220302039545,20.145265452280864,65.3346784991437,5.494569515802584,32.756154444963414,19.318016503191657,18.145969173283515,98.15575899112565,4.454519694846645,35.08616845710727,9.975849291608283,94.45277907519849,1.23631324926047,11.247227152420987,92.67985053713218,5.291483730344075,5.560217966682236,32115.0
1187,Olilim,75.92310180080852,73.21527379639838,24.77186328555678,30.908239617787576,34.411363469312754,87.95886071297316,27.46670341786108,4.28920249908122,3.2684748254318263,86.72572583608967,18.696391032708565,86.94937155457552,19.81069459757442,74.64586549062844,74.51369349503858,74.74292539507535,98.48595369349503,0.9105843439911796,67.84138919514885,26.315839764792358,94.53922087467843,1.6284968761484748,9.889717015803015,90.26552737963983,30.760080852627713,3.4967217934582875,13605.0
1188,Olio,75.09513299377475,88.82296264855687,33.954396576117716,30.692211375212224,55.15160936615733,92.81490166949632,18.878491086587438,4.8083722410865875,6.9407753254103,78.28356324278438,26.956020090548954,65.24792374080363,5.830687606112054,61.19545840407471,43.15568760611205,26.981826542161855,89.68474462365592,0.47635116015846063,91.2566602999434,9.334136247877758,96.0278650254669,2.5715195246179965,12.946346208262591,90.17655277306169,11.61350452744765,5.545069326542162,28272.0
1189,Olok,85.34419590733117,85.96966754747127,30.01753825354882,47.002077060161,28.2543784182388,95.7566828488908,10.176224420819764,8.475192035887666,5.47205186505254,74.09261353161679,19.674454618079025,45.41968905549069,2.3239906593744237,62.90993670497143,38.91590978922141,59.9425121366681,97.54076076937258,0.4600380999201131,97.16016714803662,6.6360535856940945,98.68828120199103,2.285755545996436,7.393713513181343,95.01777176918823,4.08850242733362,3.2860382228230813,16273.0
1190,Oluffe,73.83694526941026,68.14187526516758,18.649868476877387,51.0696817988969,32.08667798048367,91.72470089096309,15.03462876537972,6.184191769198133,9.068926601612219,93.73913449299958,19.656393720831566,63.130674586338564,2.6598896902842597,27.91182011030972,9.586618582944421,20.170360627916846,97.25515485787018,5.57656342808655,18.71120067882902,12.021697072549852,90.93148918116249,1.3269834535426388,17.25073398387781,90.56711073398388,7.928281714043275,6.086508273228681,23570.0
1191,Oluko,73.2481604919134,86.07830310546169,32.082410995711264,22.362442515372294,55.71368521676226,91.15554436004754,11.140851547563685,4.962584612204826,6.790913553454245,75.85967550250606,38.69965896760192,35.04194956854234,6.037777088823438,29.42337622074097,23.403717769854804,7.5911047382834695,97.62842970082157,14.065090683614944,37.53935565545394,5.677365266366971,80.37300418539762,12.214393117346148,38.34265746912623,61.39347646359737,8.857585387278458,20.419454348163075,38706.0
1192,Oluvu,73.80871454557705,67.0666981068517,16.964141346089065,52.23667385299468,8.890733005457118,90.67871050326752,13.413861753014888,5.32986256147679,6.035572323654247,77.56887758539378,13.712497473556558,72.72702957623122,4.056467695209863,59.14600821936266,20.574941049653034,35.47607289631476,97.86356531698443,4.116516202923937,13.874048372970423,18.541177659502797,95.54962271777943,0.8495721889105976,8.832277841406723,92.21125446338341,10.962932021828472,4.910503267533517,29686.0
1193,Omiya Anyima,74.62936489114452,83.57168808993026,26.320167907793007,40.86715837404544,50.248451358914764,89.66838210880803,16.82486837736565,9.545012569368685,16.104567661148792,78.23066451643504,20.310064981264524,72.5086040886022,20.42472608262581,71.21705639614855,62.80773134753118,64.00366171797182,94.77876962481619,0.23472940283640847,81.14714699046625,40.434421097566755,95.86556467295925,1.1876915050040315,14.21075273917374,95.00952426125313,21.914020775032014,3.7578428117440588,21083.0
1194,Omiya Pacwa,82.05839315056646,71.04059500129725,18.45831531609444,54.456637550808615,37.931202975006485,92.4143215428522,16.149217331142438,5.312496756897,6.091602525296203,89.79392026290755,11.841286863270778,91.18312721612038,26.259569315921475,98.82487243794863,49.23169592666263,64.25058375854017,97.16673873562225,2.332214823142783,26.145005621378534,61.84784225547003,95.18784917408976,0.6497102827985817,11.94777306927268,95.36839920435872,25.950540517166825,5.837585401712358,11563.0
